Customer_ID,Modelo,Edad,ZONA,Fuel,MOTIVO_VENTA,prob_churn,segmento_riesgo,cltv,evr,roi_intervencion,accion_recomendada,intensidad
21444,A,46,CENTRO,HÍBRIDO,Particular,0.250802,Alto,133.41,33.46,13.384,Llamada personal + Descuento flota,Alta
104170,B,40,CENTRO,HÍBRIDO,Particular,0.415002,Alto,97.97,40.66,15.458,Llamada personal + Descuento flota,Alta
101628,C,27,CENTRO,HÍBRIDO,No Particular,0.62507,Alto,44.37,27.73,10.048,Email/SMS + Descuento servicio,Media
105187,I,47,ESTE,HÍBRIDO,Particular,0.065506,Medio,517.06,33.87,9.13,Email personalizado + Descuento bajo riesgo,Media
98866,D,39,NORTE,HÍBRIDO,Particular,0.567248,Alto,58.83,33.37,11.507,Email/SMS + Descuento servicio,Media
102041,I,53,SUR,HÍBRIDO,Particular,0.046838,Medio,547.42,25.64,6.911,Email personalizado + Descuento bajo riesgo,Media
102226,B,37,ESTE,HÍBRIDO,Particular,0.721095,Alto,29.33,21.15,8.042,Email/SMS informativo,Media
102932,I,27,NORTE,ELÉCTRICO,Particular,0.602226,Alto,82.49,49.68,13.39,Llamada personal + Descuento flota,Alta
100719,D,41,ESTE,HÍBRIDO,No Particular,0.691143,Alto,34.89,24.12,8.316,Email/SMS informativo,Media
104288,B,35,CENTRO,HÍBRIDO,Particular,0.511916,Alto,69.6,35.63,13.547,Email/SMS + Descuento servicio,Media
106381,B,47,ESTE,HÍBRIDO,No Particular,0.179344,Medio,211.01,37.84,14.389,Email personalizado + Descuento bajo riesgo,Media
108435,D,34,CENTRO,HÍBRIDO,Particular,0.60582,Alto,50.46,30.57,10.542,Email/SMS + Descuento servicio,Media
106604,B,45,CENTRO,HÍBRIDO,Particular,0.626187,Alto,44.8,28.05,10.666,Email/SMS + Descuento servicio,Media
100589,B,53,CENTRO,HÍBRIDO,No Particular,0.703655,Alto,31.89,22.44,8.533,Email/SMS informativo,Media
105309,B,38,CENTRO,HÍBRIDO,Particular,0.478168,Alto,78.59,37.58,14.29,Email/SMS + Descuento servicio,Media
74706,I,40,SUR,HÍBRIDO,Particular,0.66548,Alto,63.14,42.02,11.326,Email/SMS + Descuento servicio,Media
108287,H,56,ESTE,HÍBRIDO,Particular,0.001644,Bajo,632.27,1.04,0.294,Newsletter de fidelización,Baja
104606,D,31,ESTE,HÍBRIDO,Particular,0.708783,Alto,32.1,22.75,7.846,Email/SMS informativo,Media
105607,B,41,CENTRO,HÍBRIDO,No Particular,0.010107,Bajo,352.7,3.56,1.355,Newsletter de fidelización,Baja
71017,D,37,CENTRO,HÍBRIDO,Particular,0.057369,Medio,329.06,18.88,6.51,Email personalizado + Descuento bajo riesgo,Media
101605,D,48,ESTE,HÍBRIDO,No Particular,0.176964,Medio,226.64,40.11,13.83,Email personalizado + Descuento bajo riesgo,Media
91099,B,60,CENTRO,HÍBRIDO,Particular,0.623409,Alto,45.31,28.25,10.74,Email/SMS + Descuento servicio,Media
73123,B,55,NORTE,HÍBRIDO,Particular,0.603736,Alto,49.07,29.62,11.264,Email/SMS + Descuento servicio,Media
102539,J,57,CENTRO,HÍBRIDO,Particular,0.035048,Bajo,-70.17,0.0,0.0,Sin acción,Ninguna
103955,J,33,CENTRO,HÍBRIDO,No Particular,0.362226,Alto,-24.57,0.0,0.0,Email/SMS informativo,Media
102449,B,37,ESTE,HÍBRIDO,Particular,0.115231,Medio,257.18,29.64,11.268,Email personalizado + Descuento bajo riesgo,Media
103111,I,55,CENTRO,HÍBRIDO,Particular,0.115773,Medio,442.66,51.25,13.813,Email personalizado + Descuento bajo riesgo,Media
101340,B,40,NORTE,HÍBRIDO,Particular,0.711977,Alto,30.66,21.83,8.299,Email/SMS informativo,Media
77929,B,39,CENTRO,HÍBRIDO,No Particular,0.010991,Bajo,351.78,3.87,1.47,Newsletter de fidelización,Baja
103257,I,59,CENTRO,ELÉCTRICO,Particular,0.123058,Medio,432.71,53.25,14.353,Email personalizado + Descuento bajo riesgo,Media
72399,B,56,CENTRO,HÍBRIDO,Particular,0.167468,Medio,218.96,36.67,13.942,Email personalizado + Descuento bajo riesgo,Media
101607,C,52,CENTRO,HÍBRIDO,Particular,0.674107,Alto,35.89,24.2,8.767,Email/SMS informativo,Media
103559,I,36,CENTRO,HÍBRIDO,Particular,0.539791,Alto,105.32,56.85,15.324,Llamada personal + Descuento flota,Alta
100005,D,43,SUR,HÍBRIDO,Particular,0.098792,Medio,289.66,28.62,9.868,Email personalizado + Descuento bajo riesgo,Media
85776,B,48,ESTE,HÍBRIDO,No Particular,0.789065,Alto,20.36,16.07,6.109,Email/SMS informativo,Media
105652,I,41,CENTRO,ELÉCTRICO,Particular,0.021898,Bajo,590.46,12.93,3.485,Newsletter de fidelización,Baja
105380,B,26,CENTRO,HÍBRIDO,Particular,0.547745,Alto,60.95,33.39,12.694,Email/SMS + Descuento servicio,Media
102801,I,38,CENTRO,HÍBRIDO,Particular,0.518194,Alto,114.24,59.2,15.956,Llamada personal + Descuento flota,Alta
107167,I,59,CENTRO,HÍBRIDO,Particular,0.005711,Bajo,619.98,3.54,0.954,Newsletter de fidelización,Baja
104644,C,45,NORTE,HÍBRIDO,Particular,0.717424,Alto,29.3,21.02,7.616,Email/SMS informativo,Media
101526,I,74,CENTRO,HÍBRIDO,Particular,0.003652,Bajo,623.82,2.28,0.614,Newsletter de fidelización,Baja
104948,D,39,CENTRO,HÍBRIDO,Particular,0.638722,Alto,44.02,28.11,9.694,Email/SMS + Descuento servicio,Media
105692,B,38,CENTRO,HÍBRIDO,Particular,0.792881,Alto,19.9,15.78,5.999,Email/SMS informativo,Media
100173,C,58,ESTE,HÍBRIDO,Particular,0.473215,Alto,79.59,37.66,13.646,Email/SMS + Descuento servicio,Media
106644,C,37,CENTRO,HÍBRIDO,Particular,0.725302,Alto,28.18,20.44,7.405,Email/SMS informativo,Media
105619,A,76,CENTRO,HÍBRIDO,Particular,0.763652,Alto,18.65,14.24,5.696,Email/SMS informativo,Media
106211,I,54,CENTRO,HÍBRIDO,Particular,0.543505,Alto,103.85,56.44,15.213,Llamada personal + Descuento flota,Alta
105102,I,54,ESTE,HÍBRIDO,Particular,0.033762,Bajo,569.62,19.23,5.184,Newsletter de fidelización,Baja
102861,I,44,CENTRO,HÍBRIDO,Particular,0.569645,Alto,93.89,53.48,14.416,Llamada personal + Descuento flota,Alta
103392,I,37,NORTE,ELÉCTRICO,Particular,0.153827,Medio,392.87,60.43,16.289,Email personalizado + Descuento bajo riesgo,Media
103263,J,42,ESTE,HÍBRIDO,Particular,0.326533,Alto,-27.72,0.0,0.0,Email/SMS informativo,Media
7944,I,60,CENTRO,HÍBRIDO,Particular,0.798192,Alto,31.88,25.45,6.859,Email/SMS informativo,Media
102582,D,64,NORTE,HÍBRIDO,Particular,0.085665,Medio,301.67,25.84,8.911,Email personalizado + Descuento bajo riesgo,Media
18224,B,71,NORTE,HÍBRIDO,Particular,0.608749,Alto,48.09,29.27,11.131,Email/SMS + Descuento servicio,Media
100434,D,45,CENTRO,HÍBRIDO,Particular,0.636498,Alto,44.43,28.28,9.752,Email/SMS + Descuento servicio,Media
105765,I,37,ESTE,HÍBRIDO,Particular,0.088087,Medio,482.36,42.49,11.453,Email personalizado + Descuento bajo riesgo,Media
101289,I,36,CENTRO,HÍBRIDO,Particular,0.00729,Bajo,617.04,4.5,1.212,Newsletter de fidelización,Baja
104686,J,63,ESTE,HÍBRIDO,No Particular,0.467447,Alto,-17.01,0.0,0.0,Email/SMS informativo,Media
107589,I,46,ESTE,HÍBRIDO,Particular,0.360514,Alto,199.82,72.04,19.417,Llamada personal + Descuento flota,Alta
104133,A,46,CENTRO,HÍBRIDO,Particular,0.624024,Alto,35.8,22.34,8.936,Email/SMS informativo,Media
102277,A,39,CENTRO,HÍBRIDO,Particular,0.71486,Alto,23.95,17.12,6.848,Email/SMS informativo,Media
100044,I,49,CENTRO,HÍBRIDO,Particular,0.06032,Medio,525.34,31.69,8.541,Email personalizado + Descuento bajo riesgo,Media
102133,A,53,CENTRO,HÍBRIDO,Particular,0.657585,Alto,31.09,20.44,8.177,Email/SMS informativo,Media
105930,H,44,NORTE,HÍBRIDO,Particular,0.002414,Bajo,630.81,1.52,0.431,Newsletter de fidelización,Baja
103750,D,34,CENTRO,HÍBRIDO,No Particular,0.342852,Alto,131.69,45.15,15.569,Llamada personal + Descuento flota,Alta
108432,K,37,CENTRO,ELÉCTRICO,No Particular,0.284797,Alto,-33.48,0.0,0.0,Email/SMS informativo,Media
105488,B,31,ESTE,HÍBRIDO,No Particular,0.013456,Bajo,349.23,4.7,1.787,Newsletter de fidelización,Baja
106367,B,31,CENTRO,HÍBRIDO,Particular,0.108734,Medio,262.33,28.52,10.846,Email personalizado + Descuento bajo riesgo,Media
106973,I,53,ESTE,HÍBRIDO,Particular,0.034395,Bajo,568.53,19.55,5.271,Newsletter de fidelización,Baja
100553,A,36,CENTRO,HÍBRIDO,Particular,0.015438,Bajo,275.02,4.25,1.698,Newsletter de fidelización,Baja
104102,D,28,CENTRO,HÍBRIDO,Particular,0.251405,Alto,178.34,44.84,15.46,Llamada personal + Descuento flota,Alta
93671,I,30,ESTE,HÍBRIDO,No Particular,0.569898,Alto,93.8,53.45,14.408,Llamada personal + Descuento flota,Alta
101419,B,39,NORTE,HÍBRIDO,Particular,0.622995,Alto,45.39,28.28,10.751,Email/SMS + Descuento servicio,Media
105389,B,37,CENTRO,HÍBRIDO,Particular,0.589081,Alto,52.0,30.63,11.647,Email/SMS + Descuento servicio,Media
107199,C,32,ESTE,HÍBRIDO,Particular,0.637673,Alto,42.08,26.83,9.722,Email/SMS + Descuento servicio,Media
104519,I,50,CENTRO,HÍBRIDO,Particular,0.601507,Alto,82.73,49.76,13.413,Llamada personal + Descuento flota,Alta
106539,C,32,CENTRO,HÍBRIDO,Particular,0.575854,Alto,54.13,31.17,11.295,Email/SMS + Descuento servicio,Media
103810,I,42,CENTRO,HÍBRIDO,Particular,0.03916,Medio,560.36,21.94,5.915,Email personalizado + Descuento bajo riesgo,Media
101615,I,57,ESTE,HÍBRIDO,Particular,0.200843,Alto,338.31,67.95,18.315,Llamada personal + Descuento flota + Revisión gratuita,Alta
105323,D,48,NORTE,HÍBRIDO,Particular,0.109952,Medio,279.8,30.76,10.608,Email personalizado + Descuento bajo riesgo,Media
101297,A,25,CENTRO,HÍBRIDO,Particular,0.683579,Alto,27.71,18.94,7.578,Email/SMS informativo,Media
101765,B,59,SUR,HÍBRIDO,Particular,0.759245,Alto,24.11,18.31,6.961,Email/SMS informativo,Media
108069,C,36,SUR,HÍBRIDO,Particular,0.489314,Alto,75.07,36.73,13.31,Email/SMS + Descuento servicio,Media
104101,A,55,ESTE,HÍBRIDO,Particular,0.07339,Medio,231.31,16.98,6.79,Email personalizado + Descuento bajo riesgo,Media
106526,I,42,ESTE,HÍBRIDO,Particular,0.626627,Alto,74.61,46.76,12.603,Email/SMS + Descuento servicio,Media
107432,B,60,CENTRO,HÍBRIDO,Particular,0.373475,Alto,112.77,42.12,16.013,Llamada personal + Descuento flota,Alta
103098,I,55,CENTRO,HÍBRIDO,Particular,0.581945,Alto,89.46,52.06,14.032,Llamada personal + Descuento flota,Alta
106468,D,37,ESTE,HÍBRIDO,Particular,0.014322,Bajo,375.0,5.37,1.852,Newsletter de fidelización,Baja
106956,B,52,CENTRO,HÍBRIDO,Particular,0.411055,Alto,99.3,40.82,15.52,Llamada personal + Descuento flota,Alta
104818,B,37,CENTRO,HÍBRIDO,Particular,0.156831,Medio,226.3,35.49,13.495,Email personalizado + Descuento bajo riesgo,Media
100686,I,53,CENTRO,ELÉCTRICO,Particular,0.069773,Medio,510.34,35.61,9.598,Email personalizado + Descuento bajo riesgo,Media
101755,B,55,CENTRO,HÍBRIDO,Particular,0.719102,Alto,29.62,21.3,8.098,Email/SMS informativo,Media
104900,B,32,NORTE,HÍBRIDO,Particular,0.439775,Alto,89.95,39.56,15.04,Llamada personal + Descuento flota,Alta
64973,J,33,ESTE,HÍBRIDO,No Particular,0.375332,Alto,-23.49,0.0,0.0,Email/SMS informativo,Media
103928,K,60,ESTE,ELÉCTRICO,Particular,0.165064,Medio,-49.3,0.0,0.0,Newsletter,Baja
46180,C,28,NORTE,HÍBRIDO,Particular,0.612588,Alto,46.72,28.62,10.369,Email/SMS + Descuento servicio,Media
74358,B,52,CENTRO,HÍBRIDO,No Particular,0.703961,Alto,31.85,22.42,8.524,Email/SMS informativo,Media
101966,B,39,SUR,HÍBRIDO,Particular,0.648717,Alto,40.76,26.44,10.055,Email/SMS + Descuento servicio,Media
103075,I,60,CENTRO,HÍBRIDO,Particular,0.623562,Alto,75.57,47.12,12.702,Email/SMS + Descuento servicio,Media
107036,B,42,CENTRO,HÍBRIDO,Particular,0.614241,Alto,47.04,28.89,10.985,Email/SMS + Descuento servicio,Media
102158,B,35,ESTE,HÍBRIDO,Particular,0.264258,Alto,161.31,42.63,16.208,Llamada personal + Descuento flota,Alta
82209,I,51,ESTE,HÍBRIDO,Particular,0.017545,Bajo,598.27,10.5,2.829,Newsletter de fidelización,Baja
104930,I,53,CENTRO,HÍBRIDO,Particular,0.022932,Bajo,588.61,13.5,3.638,Newsletter de fidelización,Baja
100156,A,53,CENTRO,HÍBRIDO,No Particular,0.67682,Alto,28.57,19.34,7.734,Email/SMS informativo,Media
95719,B,28,CENTRO,HÍBRIDO,Particular,0.477966,Alto,78.65,37.59,14.294,Email/SMS + Descuento servicio,Media
105017,D,47,ESTE,HÍBRIDO,Particular,0.666446,Alto,39.03,26.01,8.969,Email/SMS informativo,Media
100137,B,40,CENTRO,HÍBRIDO,Particular,0.434757,Alto,91.52,39.79,15.129,Llamada personal + Descuento flota,Alta
107539,B,59,ESTE,HÍBRIDO,Particular,0.409403,Alto,99.86,40.88,15.545,Llamada personal + Descuento flota,Alta
100752,I,30,CENTRO,HÍBRIDO,No Particular,0.386594,Alto,182.76,70.66,19.045,Llamada personal + Descuento flota,Alta
108487,I,35,CENTRO,ELÉCTRICO,Particular,0.21262,Alto,325.76,69.26,18.669,Llamada personal + Descuento flota + Revisión gratuita,Alta
102667,I,43,CENTRO,ELÉCTRICO,Particular,0.375282,Alto,190.0,71.3,19.219,Llamada personal + Descuento flota,Alta
107465,I,49,SUR,HÍBRIDO,Particular,0.005126,Bajo,621.07,3.18,0.858,Newsletter de fidelización,Baja
102448,H,46,CENTRO,ELÉCTRICO,Particular,0.001486,Bajo,632.57,0.94,0.266,Newsletter de fidelización,Baja
80977,B,22,CENTRO,HÍBRIDO,No Particular,0.826555,Alto,16.01,13.23,5.032,Email/SMS informativo,Media
101443,I,46,NORTE,HÍBRIDO,Particular,0.591401,Alto,86.16,50.95,13.734,Llamada personal + Descuento flota,Alta
101987,A,31,ESTE,HÍBRIDO,Particular,0.005235,Bajo,283.44,1.48,0.594,Newsletter de fidelización,Baja
105618,H,33,CENTRO,HÍBRIDO,Particular,0.006199,Bajo,623.68,3.87,1.095,Newsletter de fidelización,Baja
107490,B,26,CENTRO,HÍBRIDO,No Particular,0.806749,Alto,18.26,14.73,5.601,Email/SMS informativo,Media
105245,B,47,ESTE,HÍBRIDO,Particular,0.578104,Alto,54.28,31.38,11.931,Email/SMS + Descuento servicio,Media
102058,I,32,CENTRO,HÍBRIDO,No Particular,0.485939,Alto,128.65,62.52,16.851,Llamada personal + Descuento flota,Alta
100375,A,20,CENTRO,HÍBRIDO,Particular,0.153514,Medio,181.11,27.8,11.121,Email personalizado + Descuento bajo riesgo,Media
101515,C,42,ESTE,HÍBRIDO,Particular,0.466943,Alto,81.41,38.01,13.773,Llamada personal + Descuento flota,Alta
100578,C,35,ESTE,HÍBRIDO,Particular,0.396362,Alto,104.39,41.38,14.992,Llamada personal + Descuento flota,Alta
36285,A,55,CENTRO,HÍBRIDO,Particular,0.221761,Alto,146.31,32.45,12.978,Llamada personal + Descuento flota,Alta
101785,D,56,NORTE,HÍBRIDO,Particular,0.620675,Alto,47.48,29.47,10.161,Email/SMS + Descuento servicio,Media
107680,J,32,CENTRO,HÍBRIDO,Particular,0.76733,Alto,-4.73,0.0,0.0,Email/SMS informativo,Media
107315,D,34,CENTRO,HÍBRIDO,Particular,0.228824,Alto,191.91,43.91,15.143,Llamada personal + Descuento flota,Alta
101703,B,51,CENTRO,HÍBRIDO,No Particular,0.398173,Alto,103.75,41.31,15.707,Llamada personal + Descuento flota,Alta
17110,D,34,CENTRO,HÍBRIDO,Particular,0.129548,Medio,263.2,34.1,11.758,Email personalizado + Descuento bajo riesgo,Media
104399,B,54,ESTE,HÍBRIDO,No Particular,0.371466,Alto,113.53,42.17,16.035,Llamada personal + Descuento flota,Alta
106498,I,29,CENTRO,HÍBRIDO,Particular,0.009725,Bajo,612.54,5.96,1.606,Newsletter de fidelización,Baja
25639,D,37,CENTRO,HÍBRIDO,Particular,0.733466,Alto,28.42,20.84,7.187,Email/SMS informativo,Media
105212,B,27,ESTE,HÍBRIDO,Particular,0.766313,Alto,23.2,17.78,6.759,Email/SMS informativo,Media
5461,D,55,NORTE,HÍBRIDO,Particular,0.565481,Alto,59.23,33.5,11.55,Email/SMS + Descuento servicio,Media
105624,H,39,ESTE,HÍBRIDO,Particular,0.001524,Bajo,632.5,0.96,0.273,Newsletter de fidelización,Baja
49420,I,39,CENTRO,HÍBRIDO,No Particular,0.714669,Alto,50.27,35.92,9.683,Email/SMS + Descuento servicio,Media
25396,I,36,NORTE,HÍBRIDO,Particular,0.501451,Alto,121.55,60.95,16.429,Llamada personal + Descuento flota,Alta
100829,E,41,ESTE,HÍBRIDO,Particular,0.285188,Alto,192.76,54.97,18.024,Llamada personal + Descuento flota,Alta
31787,B,36,ESTE,HÍBRIDO,Particular,0.545305,Alto,61.51,33.54,12.754,Email/SMS + Descuento servicio,Media
100340,H,58,CENTRO,HÍBRIDO,Particular,0.003978,Bajo,627.86,2.5,0.708,Newsletter de fidelización,Baja
104068,J,40,ESTE,HÍBRIDO,Particular,0.5365,Alto,-13.19,0.0,0.0,Email/SMS informativo,Media
100196,C,51,SUR,HÍBRIDO,No Particular,0.759238,Alto,23.61,17.93,6.495,Email/SMS informativo,Media
107399,A,55,CENTRO,HÍBRIDO,Particular,0.594175,Alto,40.37,23.99,9.596,Email/SMS + Descuento servicio,Media
100629,B,42,SUR,HÍBRIDO,Particular,0.50461,Alto,71.47,36.07,13.714,Email/SMS + Descuento servicio,Media
100052,B,41,ESTE,HÍBRIDO,Particular,0.416435,Alto,97.49,40.6,15.436,Llamada personal + Descuento flota,Alta
104273,B,41,CENTRO,HÍBRIDO,Particular,0.47614,Alto,79.16,37.69,14.332,Email/SMS + Descuento servicio,Media
107115,I,23,ESTE,HÍBRIDO,Particular,0.173418,Medio,369.24,64.03,17.26,Email personalizado + Descuento bajo riesgo,Media
100334,I,48,ESTE,HÍBRIDO,Particular,0.136573,Medio,414.78,56.65,15.269,Email personalizado + Descuento bajo riesgo,Media
102284,A,46,NORTE,HÍBRIDO,Particular,0.759618,Alto,19.06,14.48,5.792,Email/SMS informativo,Media
100693,I,60,ESTE,HÍBRIDO,Particular,0.07894,Medio,496.16,39.17,10.557,Email personalizado + Descuento bajo riesgo,Media
107671,H,55,CENTRO,HÍBRIDO,No Particular,0.007702,Bajo,620.87,4.78,1.355,Newsletter de fidelización,Baja
103783,D,31,CENTRO,HÍBRIDO,Particular,0.63207,Alto,45.27,28.61,9.867,Email/SMS + Descuento servicio,Media
107094,B,54,CENTRO,HÍBRIDO,No Particular,0.638014,Alto,42.65,27.21,10.346,Email/SMS + Descuento servicio,Media
17351,B,36,NORTE,HÍBRIDO,Particular,0.768727,Alto,22.89,17.6,6.69,Email/SMS informativo,Media
72353,I,67,CENTRO,HÍBRIDO,No Particular,0.001989,Bajo,626.95,1.25,0.336,Newsletter de fidelización,Baja
108020,I,43,CENTRO,ELÉCTRICO,Particular,0.108883,Medio,452.25,49.24,13.273,Email personalizado + Descuento bajo riesgo,Media
107108,D,50,CENTRO,ELÉCTRICO,No Particular,0.629738,Alto,45.72,28.79,9.928,Email/SMS + Descuento servicio,Media
101225,J,25,CENTRO,HÍBRIDO,Particular,0.484192,Alto,-16.01,0.0,0.0,Email/SMS informativo,Media
108119,J,37,ESTE,HÍBRIDO,No Particular,0.232809,Alto,-37.74,0.0,0.0,Email/SMS informativo,Media
101953,B,37,ESTE,HÍBRIDO,Particular,0.426904,Alto,94.04,40.15,15.265,Llamada personal + Descuento flota,Alta
108194,B,33,ESTE,HÍBRIDO,Particular,0.062291,Medio,301.92,18.81,7.151,Email personalizado + Descuento bajo riesgo,Media
107994,J,42,NORTE,HÍBRIDO,Particular,0.11996,Medio,-54.03,0.0,0.0,Newsletter,Baja
106151,B,47,CENTRO,HÍBRIDO,Particular,0.651017,Alto,40.37,26.28,9.992,Email/SMS + Descuento servicio,Media
103252,B,40,CENTRO,HÍBRIDO,Particular,0.672265,Alto,36.8,24.74,9.407,Email/SMS informativo,Media
103481,B,58,ESTE,HÍBRIDO,Particular,0.631851,Alto,43.76,27.65,10.513,Email/SMS + Descuento servicio,Media
104648,B,46,CENTRO,HÍBRIDO,Particular,0.728009,Alto,28.35,20.64,7.847,Email/SMS informativo,Media
72138,I,48,ESTE,ELÉCTRICO,Particular,0.278977,Alto,262.48,73.23,19.738,Llamada personal + Descuento flota,Alta
106402,I,68,CENTRO,ELÉCTRICO,Particular,0.113604,Medio,445.66,50.63,13.647,Email personalizado + Descuento bajo riesgo,Media
102047,B,50,ESTE,HÍBRIDO,Particular,0.189526,Medio,204.41,38.74,14.73,Email personalizado + Descuento bajo riesgo,Media
105774,I,32,CENTRO,HÍBRIDO,Particular,0.469775,Alto,136.4,64.08,17.272,Llamada personal + Descuento flota,Alta
101421,D,28,ESTE,HÍBRIDO,Particular,0.639561,Alto,43.86,28.05,9.673,Email/SMS + Descuento servicio,Media
88584,E,37,CENTRO,HÍBRIDO,Particular,0.330175,Alto,165.95,54.79,17.965,Llamada personal + Descuento flota,Alta
104635,C,34,CENTRO,HÍBRIDO,Particular,0.128165,Medio,251.58,32.24,11.683,Email personalizado + Descuento bajo riesgo,Media
103082,A,36,NORTE,HÍBRIDO,Particular,0.311345,Alto,109.72,34.16,13.664,Llamada personal + Descuento flota,Alta
12666,B,54,ESTE,HÍBRIDO,Particular,0.72386,Alto,28.94,20.95,7.964,Email/SMS informativo,Media
30923,B,35,SUR,HÍBRIDO,Particular,0.146493,Medio,233.65,34.23,13.014,Email personalizado + Descuento bajo riesgo,Media
28593,D,39,ESTE,HÍBRIDO,Particular,0.661133,Alto,39.95,26.41,9.109,Email/SMS + Descuento servicio,Media
108117,B,56,CENTRO,HÍBRIDO,Particular,0.611185,Alto,47.62,29.1,11.067,Email/SMS + Descuento servicio,Media
107923,B,37,NORTE,HÍBRIDO,Particular,0.418147,Alto,96.91,40.52,15.409,Llamada personal + Descuento flota,Alta
32308,A,57,CENTRO,HÍBRIDO,Particular,0.267039,Alto,126.65,33.82,13.528,Llamada personal + Descuento flota,Alta
107416,B,39,CENTRO,HÍBRIDO,Particular,0.456346,Alto,84.89,38.74,14.73,Llamada personal + Descuento flota,Alta
101085,H,39,ESTE,HÍBRIDO,Particular,0.006284,Bajo,623.52,3.92,1.11,Newsletter de fidelización,Baja
102169,D,28,ESTE,ELÉCTRICO,No Particular,0.370914,Alto,119.72,44.4,15.312,Llamada personal + Descuento flota,Alta
58000,I,47,NORTE,HÍBRIDO,Particular,0.452491,Alto,145.12,65.66,17.699,Llamada personal + Descuento flota,Alta
103845,I,37,CENTRO,HÍBRIDO,Particular,0.528928,Alto,109.74,58.04,15.645,Llamada personal + Descuento flota,Alta
104527,A,59,CENTRO,HÍBRIDO,No Particular,0.687421,Alto,27.23,18.72,7.489,Email/SMS informativo,Media
103012,I,38,CENTRO,HÍBRIDO,Particular,0.21083,Alto,327.64,69.08,18.619,Llamada personal + Descuento flota + Revisión gratuita,Alta
100901,D,30,SUR,ELÉCTRICO,Particular,0.217762,Alto,198.89,43.31,14.935,Llamada personal + Descuento flota,Alta
104716,A,55,NORTE,HÍBRIDO,Particular,0.176609,Medio,168.58,29.77,11.909,Email personalizado + Descuento bajo riesgo,Media
101887,B,42,ESTE,HÍBRIDO,Particular,0.516629,Alto,68.41,35.34,13.439,Email/SMS + Descuento servicio,Media
100309,I,45,CENTRO,HÍBRIDO,Particular,0.125683,Medio,429.17,53.94,14.539,Email personalizado + Descuento bajo riesgo,Media
103611,D,46,NORTE,HÍBRIDO,Particular,0.621718,Alto,47.27,29.39,10.134,Email/SMS + Descuento servicio,Media
103811,I,66,ESTE,HÍBRIDO,Particular,0.325962,Alto,224.55,73.19,19.729,Llamada personal + Descuento flota,Alta
105982,J,40,CENTRO,HÍBRIDO,Particular,0.173801,Medio,-45.61,0.0,0.0,Newsletter,Baja
100646,I,44,CENTRO,HÍBRIDO,Particular,0.599424,Alto,83.43,50.01,13.479,Llamada personal + Descuento flota,Alta
102774,I,49,SUR,ELÉCTRICO,Particular,0.07601,Medio,500.65,38.05,10.257,Email personalizado + Descuento bajo riesgo,Media
105423,D,34,SUR,HÍBRIDO,Particular,0.650388,Alto,41.87,27.23,9.39,Email/SMS + Descuento servicio,Media
107613,D,54,ESTE,HÍBRIDO,Particular,0.496773,Alto,76.76,38.13,13.149,Email/SMS + Descuento servicio,Media
107421,A,37,CENTRO,HÍBRIDO,Particular,0.700724,Alto,25.61,17.95,7.179,Email/SMS informativo,Media
27729,I,49,ESTE,HÍBRIDO,Particular,0.497031,Alto,123.54,61.4,16.55,Llamada personal + Descuento flota,Alta
107303,C,42,CENTRO,HÍBRIDO,Particular,0.679509,Alto,35.03,23.8,8.624,Email/SMS informativo,Media
55125,A,59,CENTRO,HÍBRIDO,Particular,0.622349,Alto,36.05,22.43,8.974,Email/SMS informativo,Media
102094,I,60,CENTRO,HÍBRIDO,Particular,0.075056,Medio,502.12,37.69,10.158,Email personalizado + Descuento bajo riesgo,Media
107543,E,30,ESTE,HÍBRIDO,Particular,0.619928,Alto,57.51,35.65,11.689,Email/SMS + Descuento servicio,Media
103280,D,57,CENTRO,ELÉCTRICO,Particular,0.03041,Bajo,357.2,10.86,3.746,Newsletter de fidelización,Baja
107200,D,32,ESTE,HÍBRIDO,Particular,0.64968,Alto,42.0,27.29,9.409,Email/SMS + Descuento servicio,Media
101019,I,33,ESTE,ELÉCTRICO,Particular,0.181417,Medio,359.97,65.3,17.602,Email personalizado + Descuento bajo riesgo,Media
94636,I,40,CENTRO,HÍBRIDO,Particular,0.351165,Alto,206.26,72.43,19.524,Llamada personal + Descuento flota,Alta
103620,A,43,ESTE,HÍBRIDO,No Particular,0.72149,Alto,23.19,16.73,6.693,Email/SMS informativo,Media
108263,A,51,CENTRO,HÍBRIDO,Particular,0.555922,Alto,46.81,26.02,10.41,Email/SMS + Descuento servicio,Media
101416,I,53,CENTRO,HÍBRIDO,Particular,0.082208,Medio,491.19,40.38,10.884,Email personalizado + Descuento bajo riesgo,Media
108462,C,41,CENTRO,HÍBRIDO,Particular,0.691823,Alto,33.1,22.9,8.298,Email/SMS informativo,Media
101143,J,29,CENTRO,HÍBRIDO,Particular,0.53933,Alto,-13.05,0.0,0.0,Email/SMS informativo,Media
102287,I,46,ESTE,HÍBRIDO,No Particular,0.500277,Alto,122.07,61.07,16.461,Llamada personal + Descuento flota,Alta
106754,D,25,CENTRO,HÍBRIDO,No Particular,0.568654,Alto,58.51,33.27,11.472,Email/SMS + Descuento servicio,Media
103458,A,37,CENTRO,HÍBRIDO,Particular,0.624059,Alto,35.8,22.34,8.936,Email/SMS informativo,Media
103495,B,26,CENTRO,HÍBRIDO,Particular,0.443488,Alto,88.79,39.38,14.973,Llamada personal + Descuento flota,Alta
